customer_id,first_name,last_name,email,phone,birth_date,registration_date,country,city,postal_code,address,segment,newsletter_subscribed
CUST_13845,Santino,Zoppetto,mondainirita@example.org,34870605719,1994-08-18,2024-01-04,Italy,Quarna Sopra,36064,"Strada Pasqua, 416, 00152, Roma (RM)",Basic,True
CUST_13846,Claudine,Pires,thomaschristine@example.org,+33 (0)1 49 86 61 17,1960-11-02,2024-02-07,France,Pelletier,89945,"70, boulevard Timothée Fournier, 94560 Nguyen",Basic,False
CUST_13847,Paul,Bourdon,jeanstephanie@example.com,+33 (0)1 81 50 06 79,1968-08-14,2023-07-21,France,Dupuy,19849,"36, rue Gaudin, 19346 Chauvin",Basic,True
CUST_13848,Eugène,Thomas,josette13@example.net,+33 (0)2 76 95 72 60,2005-09-08,2025-02-15,France,Bernardboeuf,45468,"609, boulevard Brun, 03669 Bousquet",Standard,True
CUST_13849,Capucine,Sauvage,ramosdenis@example.net,02 19 09 05 90,1996-02-25,2023-12-31,Belgium,Blanc,19820,"19, rue Danielle Raymond, 51797 Saint Honorénec",Standard,False
CUST_13850,Martine,Fontaine,legrosjuliette@example.com,+33 4 30 51 01 56,1988-03-19,2025-09-12,France,MorelBourg,91114,"795, rue Dumas, 35327 Blanchet-sur-Paris",Basic,False
CUST_13851,Robert,Williams,zrowe@example.com,581-501-8973x0972,1990-03-24,2025-05-17,United States,Lynchburgh,85094,"561 Brown Estate Apt. 388, South Nancymouth, PA 51883",Standard,True
CUST_13852,Raffaele,Cimini,lupolisa@example.net,351774289,1960-04-20,2023-10-03,Italy,Roccastrada,82020,"Stretto Geraci, 13 Piano 1, 89124, Reggio Calabria (RC)",Basic,True
CUST_13853,Chema,Sáenz,fpaniagua@example.org,+34875306042,1948-08-05,2024-08-06,Spain,Cádiz,42316,"Ronda de Emilia Lastra 961 Puerta 4 , Castellón, 02502",Standard,True
CUST_13854,Gian,Geraci,glippomano@example.org,+39 04543699260,1989-11-19,2023-08-04,Italy,Cantiere,23885,"Viale Faggiani, 695, 84022, Serradarce (SA)",Standard,False
CUST_13855,Raymond,Gaillard,lebrundominique@example.net,0174578642,1977-07-24,2024-06-13,France,Sainte Madeleine,35229,"4, avenue Monique Laine, 23850 Toussaint-la-Forêt",Premium,True
CUST_13856,Aurélie,Delaunay,jeanninepereira@example.com,0256989499,1966-05-25,2023-07-27,France,MarinVille,35565,"avenue de Maury, 52469 Riou-sur-Mer",Basic,True
CUST_13857,Marcelle,Rémy,bernard53@example.org,02 49 33 48 11,1979-04-04,2024-11-27,France,Mahe,33789,"1, boulevard de Millet, 30124 OlivierBourg",Premium,True
CUST_13858,Andrea,Sales,pastora27@example.net,,1993-10-08,2024-05-02,Spain,Huesca,27458,"Cañada de Álvaro Blasco 64, Melilla, 20128",Premium,False
CUST_13859,Christopher,Santos,sandra92@example.org,(430)320-7992,1974-04-12,2023-04-15,United Kingdom,Jaimeland,50092,"409 Taylor Inlet Apt. 703, East Robertland, NE 12798",Standard,False
CUST_13860,René,Delannoy,rivierehonore@example.net,01 78 43 54 91,2004-06-20,2023-04-18,France,Perrin,97297,"56, rue Éric Robert, 37213 Delahaye-sur-Lévy",Standard,False
CUST_13861,Aline,Herrmann,kreuseljuan@example.com,07125293243,1981-07-24,2024-02-12,Germany,Günzburg,63329,"Alicia-Gröttner-Ring 94, 50744 Moers",Standard,False
CUST_13862,Franck,Delahaye,lelievreclemence@example.org,01 77 86 31 18,1984-03-28,2024-02-23,France,Louis-sur-Delaunay,61897,"46, boulevard Bernadette Bernier, 85650 Diallo",Premium,False
CUST_13863,Jeffery,Meyer,catherinepatterson@example.net,874.398.5306,1949-09-04,2024-05-02,United States,Smithland,66995,"12695 Maurice Mount, Wongfort, MT 67245",Standard,False
CUST_13864,Nath,Loiseau,,04 95 55 71 71,1949-11-27,2025-10-28,France,Maillardboeuf,68345,"45, rue de Dias, 67119 Carre",Standard,False
CUST_13865,Joan,Morata,lorenzomaria-belen@example.net,+34888389856,1976-01-08,2024-01-28,Spain,Cádiz,23677,"Paseo de Bernabé Casares 70, Sevilla, 29413",Standard,True
CUST_13866,Julien,Delattre,ponsnoemi@example.org,,1994-11-05,2025-11-15,France,Dias-sur-Laporte,65663,"86, rue Besson, 75393 Berger",Standard,True
CUST_13867,Rico,Villa,gonzalo29@example.org,+34831 14 09 86,1980-09-07,2024-08-30,Spain,León,14379,"Glorieta de Yéssica Pérez 18 Piso 3 , Málaga, 18893",Basic,False
CUST_13868,Louise,Colin,gilles03@example.com,0382908030,1963-05-29,2023-07-24,France,Sainte FranckVille,97682,"24, rue de Lejeune, 61709 Sainte Andrée",Basic,True
CUST_13869,Matthieu,Leduc,tperon@example.com,,1973-02-21,2023-06-01,France,Michaud,03684,"rue Isaac Martin, 93457 David",Premium,True
CUST_13870,Michael,Leblanc,wrightkimberly@example.com,505.528.8298x558,2003-01-25,2023-09-10,United Kingdom,Williamsburgh,86269,"185 Martin Plains, Buckleyberg, KS 47999",Standard,True
CUST_13871,Hélène,Coulon,gabrielleguillou@example.net,+33 (0)4 57 10 74 27,1953-10-18,2025-03-09,Belgium,Maheboeuf,69434,"boulevard Caron, 47137 Turpin",Premium,False
CUST_13872,Claire,Schneider,jacqueszoe@example.net,+33 (0)2 22 34 97 38,1962-04-05,2023-01-12,France,Gillet,85748,"8, rue de Laporte, 35106 Picardboeuf",Premium,False
CUST_13873,Geneviève,Vidal,hoaraueleonore@example.net,02 33 71 36 69,2006-06-19,2023-03-17,France,Saint IsabelleVille,90328,"rue Lopez, 56789 Lefèvre",Standard,True
CUST_13874,Camille,Boutin,christophegosselin@example.com,+33 (0)2 28 36 36 03,1981-02-04,2023-09-05,France,Bonneau,09127,"70, chemin Marguerite Morel, 65258 Millet",Premium,True
CUST_13875,Noël,Pelletier,laurence11@example.net,03 79 30 15 58,1980-09-10,2023-01-29,France,Sainte Marthe,21188,"315, rue de Muller, 57323 Chartiernec",Basic,True
CUST_13876,Emmanuelle,Delmas,fabrediane@example.net,+33 (0)4 68 57 25 27,1951-08-02,2025-09-20,France,Ruiz,76936,"78, avenue de Roussel, 18465 Mallet-les-Bains",Standard,False
CUST_13877,William,Thompson,imason@example.net,+1-481-322-2621x38650,1947-02-26,2024-07-02,United Kingdom,Robertport,02448,"PSC 0817, Box 9079, APO AA 92544",Basic,False
CUST_13878,Isabelle,Lebon,alfredmichel@example.org,04 82 32 78 23,1959-01-24,2025-09-26,France,Traore-sur-Mer,04275,"avenue De Oliveira, 55490 Dubois-sur-Fontaine",Standard,False
CUST_13879,Nathaniel,Boyd,goldentaylor@example.org,328.699.4673x5765,1998-12-03,2023-05-29,United States,East Angelicaburgh,00687,"792 Mendoza Vista, Pattersonstad, PW 27316",Standard,True
CUST_13880,Hermann,Wähner,kirastadelmann@example.com,+49(0)4525 891853,1967-12-03,2024-04-05,Switzerland,Eckernförde,99828,"Schleichstr. 8/9, 11183 Potsdam",Basic,True
CUST_13881,Wanda,Beckmann,margotrogner@example.net,07954837865,1989-02-03,2024-09-30,Germany,Riesa,86484,"Haufferstr. 5/1, 17703 Wolgast",Standard,True
CUST_13882,Zoé,Boulanger,christine28@example.net,0223766585,1947-01-16,2025-09-04,France,Saint Susan,92919,"949, rue de Guillaume, 28639 Saint Éléonore-sur-Mer",Standard,True
CUST_13883,Bernardo,Montero,bernardocanellas@example.com,+34947 119 775,1987-06-24,2024-10-02,Spain,Ávila,21988,"C. de Jerónimo Cabello 80 Piso 9 , Córdoba, 41068",Standard,True
CUST_13884,Antoine,Launay,georgessauvage@example.net,+33 4 91 56 43 29,1984-02-14,2024-07-16,France,Saint Patrick,35141,"23, avenue de Fischer, 29780 PetitVille",Premium,False
CUST_13885,Amber,Garcia,ericpatterson@example.net,001-612-523-0676,1952-11-27,2024-05-03,United States,Shelbymouth,08737,"Unit 6994 Box 0899, DPO AP 08584",Basic,False
CUST_13886,Rémy,Pascal,,0532752925,2007-10-15,2023-05-28,France,Michaud,17462,"94, avenue Ferreira, 91353 Sainte Adrienboeuf",Standard,False
CUST_13887,Geoffrey,Diaz,williamstamara@example.org,,1964-12-17,2024-05-23,Canada,Port Adam,68324,"003 Kristen Plaza, West Charles, TN 68425",Standard,False
CUST_13888,Carmelita,Martínez,xsureda@example.org,+34946 72 28 90,2001-09-03,2024-05-25,Spain,Guadalajara,41141,"Rambla de Edu Hoz 31, Cantabria, 06280",Standard,True
CUST_13889,Gabriel,Arjona,nicanor82@example.net,+34 886 260 186,1983-05-02,2024-11-19,Spain,Barcelona,17437,"Callejón Rodrigo Miralles 67 Piso 3 , Badajoz, 40735",Standard,True
CUST_13890,Robert,Perrot,paulette06@example.net,05 18 91 75 06,1976-12-03,2024-10-05,France,Gimenez,22240,"730, rue de Robin, 04247 Sainte Joséphinenec",Premium,True
CUST_13891,William,Taylor,brandycampbell@example.org,633.549.1274x96977,1974-01-20,2023-02-07,United Kingdom,Whiteville,78216,"PSC 9520, Box 9157, APO AE 79825",Premium,True
CUST_13892,Thierry,Lelièvre,sblot@example.net,0361605352,1952-03-05,2025-04-18,France,Collet-sur-Humbert,71473,"avenue Roy, 52430 Pinto",Standard,True
CUST_13893,Diane,Millet,susanguillou@example.org,+33 (0)4 32 09 38 60,1945-06-03,2025-07-09,France,Saint Anastasie,60557,"58, chemin Amélie Mathieu, 42676 Bouchet",Premium,True
CUST_13894,Henri,Charrier,lefevreemilie@example.com,0634498394,1984-08-17,2023-05-31,France,Saint Nicolasnec,19204,"502, rue de Leclerc, 14576 Marty",Standard,False
CUST_13895,Zacharie,Guérin,agnesgautier@example.net,+33 (0)3 75 62 03 94,1995-04-21,2025-07-14,France,Teixeira,32387,"18, avenue David, 93892 Marie",Premium,False
CUST_13896,Aimée,Monnier,richardprevost@example.com,+33 4 37 09 39 24,1984-01-04,2024-02-04,France,Saint Maurice,43508,"avenue Moreau, 35231 Maury-sur-Lemaître",Standard,True
CUST_13897,Bertrand,François,leleusabine@example.net,0546331940,1955-12-26,2023-01-28,France,HamonBourg,94275,"87, chemin Lopez, 49210 Gaudin-la-Forêt",Basic,False
CUST_13898,Luce,Moreno,laetitia02@example.com,+33 3 59 92 58 56,1958-04-01,2024-04-26,France,Fouquetnec,14738,"15, boulevard Alice Raymond, 14167 David",Standard,True
CUST_13899,Brendan,White,xturner@example.net,200-840-1340x6970,1979-08-19,2023-12-08,United Kingdom,Gomezstad,27273,"12398 Cindy Mountains Apt. 769, West Cynthia, OH 25451",Basic,True
CUST_13900,Agnès,Letellier,hferrand@example.net,+33 (0)5 17 47 90 71,1957-05-07,2023-09-02,France,Dias,02443,"33, rue Danielle Marin, 12417 Chauvin",Standard,True
CUST_13901,Joséphine,Guillaume,chauveauastrid@example.net,0149350212,1966-02-02,2024-01-22,France,Saint Michel-la-Forêt,97254,"88, rue Diaz, 26229 Fouquet",Premium,False
CUST_13902,Timothée,Poirier,matthieuaubert@example.org,+33 4 89 61 80 37,1974-04-24,2023-11-10,Belgium,Jourdan-sur-Boutin,54919,"81, rue de Klein, 88833 Dupré-sur-Gomez",Basic,True
CUST_13903,Nathalie,Pierre,ugerard@example.org,01 81 13 70 84,1957-11-13,2023-02-09,France,Simon-la-Forêt,37976,"99, rue de Tanguy, 76913 Godard-sur-Mer",Basic,True
CUST_13904,Jessica,Hoffman,vperez@example.com,546-819-1507x4733,2005-01-24,2023-06-25,United States,Richardshire,25498,"2431 Miller Port Suite 587, Jessicabury, AS 43524",Standard,True
CUST_13905,Monique,Philippe,sfernandes@example.com,+33 1 44 13 18 60,2000-01-24,2024-10-12,France,David-sur-Mer,05464,"1, rue de Barbier, 58596 ValentinVille",Premium,False
CUST_13906,Lorraine,Laurent,rdescamps@example.com,+33 (0)4 81 48 55 94,1979-08-03,2024-06-28,France,Gosselin-sur-Mer,89846,"rue Regnier, 22446 Chauvin",Standard,True
CUST_13907,Dino,Foscari,adrianabertolucci@example.org,+39 0141306906,1986-04-18,2025-05-08,Italy,Monte Di Mezzo,87067,"Borgo Carocci, 529 Piano 3, 25041, Erbanno (BS)",Standard,True
CUST_13908,Élisabeth,Garcia,elodie81@example.com,05 86 87 27 83,1994-08-04,2024-03-11,France,Sainte Louis,79906,"224, rue Martin Hervé, 97234 Fabre-sur-Mer",Standard,True
CUST_13909,Elly,Mude,maricaschoenland@example.com,+49(0)9496258546,1963-07-08,2024-12-10,Germany,Wolfratshausen,14467,"Stefania-Nerger-Allee 5646, 91264 Werdau",Premium,True
CUST_13910,Irmtraud,Adolph,horst26@example.org,0863424557,1947-03-04,2025-04-30,Germany,Gerolzhofen,11961,"Jens-Scholtz-Allee 79-36, 07676 Artern",Standard,True
CUST_13911,Marc,Gautier,raymondjeannine@example.net,03 82 29 71 41,1963-03-20,2023-10-23,France,Guillot-la-Forêt,47970,"rue Andrée Ribeiro, 42173 Gérard-sur-Mer",Standard,False
CUST_13912,James,Short,schmidtcorey@example.net,915-879-0619,1963-04-24,2022-12-07,United States,North Loriside,23361,"498 Harper Road, Cliffordfurt, HI 72851",Standard,False
CUST_13913,Laetitia,Dufour,frolland@example.org,+33 6 45 00 58 58,2000-07-21,2024-01-25,France,Sainte Maggie,81772,"547, boulevard de Dupuis, 40713 Blanchard-sur-Denis",Standard,True
CUST_13914,Alfred,Petitjean,bouchetzacharie@example.org,+33 3 85 38 47 58,1999-08-11,2025-02-17,France,Rocher-sur-Launay,54706,"5, rue de Boutin, 87370 Toussaint-sur-Petitjean",Basic,False
CUST_13915,Josette,Carlier,cordierrobert@example.com,02 32 11 56 94,1946-01-08,2023-06-26,France,François,41585,"189, rue Chauveau, 97188 Gomez",Premium,True
CUST_13916,Geneviève,Lecoq,reneepaul@example.org,05 81 69 74 16,1945-05-16,2024-01-06,France,Neveu,12528,"73, chemin Huet, 81101 Augerboeuf",Premium,True
CUST_13917,Ugo,Trebbi,viridianabongiorno@example.com,377832974,1997-09-08,2024-08-19,Italy,Soanne,25057,"Stretto Franco, 2, 00045, Landi (RM)",Basic,True
CUST_13918,Pierre,Gautier,labbeadelaide@example.org,0149619462,2005-04-04,2023-10-05,France,Collin,36920,"6, chemin Moreno, 50333 Saint Suzannenec",Standard,False
CUST_13919,Leandra,Vázquez,ztorrijos@example.net,+34803 14 40 26,1965-02-19,2025-01-29,Spain,Sevilla,43903,"Cañada de Benita Benavides 783 Piso 7 , La Coruña, 10034",Basic,True
CUST_13920,Sheryl,Johnson,mackenzie37@example.net,+1-525-224-6609,1987-10-06,2023-02-25,United States,Torresshire,86062,"70468 Taylor Forest Apt. 511, Lake Joelton, IN 59613",Premium,True
CUST_13921,Théophile,François,samsonmarine@example.org,+33 3 83 02 63 25,2002-06-25,2024-04-30,France,Martin,09631,"18, rue Legros, 47413 Saint Margaret-les-Bains",Standard,False
CUST_13922,Odette,De Oliveira,pierre38@example.com,0235557754,1957-04-20,2024-06-16,France,Dufour-les-Bains,32580,"336, rue Vallée, 97444 Maillot-la-Forêt",Premium,True
CUST_13923,Dominique,Berthelot,rodriguesmartine@example.com,+33 4 86 11 97 14,1993-02-06,2024-08-01,France,Humbert-les-Bains,20406,"830, avenue de Lemaire, 34405 Robert-la-Forêt",Premium,True
CUST_13924,Laurence,Peron,louisferreira@example.org,06 22 30 78 86,1955-11-05,2023-02-08,France,Fischerdan,25177,"rue de Garnier, 92745 Rousseauboeuf",Standard,False
CUST_13925,Agathe,Maury,julesbertrand@example.org,+33 3 58 43 79 20,1968-12-04,2024-03-05,France,DumasVille,34322,"7, rue Lucas Duhamel, 03849 Devauxdan",Premium,True
CUST_13926,Antonia,Manzoni,murrisusanna@example.org,0549127942,1985-03-15,2024-05-22,Italy,Nereto,60010,"Incrocio Daria, 48, 48024, Massa Lombarda (RA)",Standard,True
CUST_13927,Emmanuel,Chevalier,slaunay@example.com,0240500005,1953-04-22,2023-06-06,France,Sainte Adrien,74195,"boulevard Auguste Godard, 56464 Pages",Basic,False
CUST_13928,William,Thompson,ecook@example.org,528-979-3146,1987-06-14,2023-04-06,United States,Campbellland,02615,"38167 Scott Pass, Jamieside, DC 82980",Basic,False
CUST_13929,Auguste,Martineau,henri40@example.org,05 79 59 78 64,1952-04-15,2024-08-14,France,Saint Julien-les-Bains,40254,"526, rue de Leleu, 11568 Letelliernec",Standard,False
CUST_13930,Teodora,Castell,isa20@example.com,+34 988 07 78 24,1968-11-26,2023-01-13,Spain,Murcia,19139,"Ronda de Reina Nogueira 91, Ourense, 28099",Premium,False
CUST_13931,Aurélie,Fleury,georgesbouvet@example.net,0499446180,1966-12-21,2023-05-27,France,Bonnet,50541,"63, boulevard Louis Joly, 97645 Masson",Standard,False
CUST_13932,Isabelle,Lefort,chantalberger@example.net,03 76 79 38 59,1946-06-23,2025-04-15,France,Seguin,41872,"79, rue de Riou, 97326 Laroche-la-Forêt",Standard,True
CUST_13933,Victor,Caron,bruneaulouis@example.net,02 76 30 75 00,1989-06-08,2025-09-03,France,Parisdan,19281,"rue de Techer, 66635 Letellier-sur-Gilles",Premium,True
CUST_13934,Georges,Faure,adriensamson@example.net,+33 3 83 40 54 24,1976-06-03,2023-01-29,France,Boyer,68200,"66, avenue Margot Dupré, 70166 Marques",Basic,False
CUST_13935,Michèle,Robert,,04 72 16 82 11,1947-07-16,2024-05-05,France,Gérard,04528,"96, avenue Marcel Mendès, 62394 Sainte Roland",Basic,True
CUST_13936,Valentine,Blanchard,corinnesanchez@example.net,+33 4 57 87 37 97,1973-05-28,2023-06-15,France,Petitjean-sur-Mer,36233,"50, boulevard Blot, 73465 Pires",Premium,False
CUST_13937,André,Leleu,,0556464936,1990-01-08,2023-01-09,Belgium,Sainte Alain,52835,"4, chemin Teixeira, 95691 Goncalves-les-Bains",Premium,True
CUST_13938,Jeannine,Benoit,amelieriou@example.net,,2005-06-05,2024-07-28,France,Rousseau,62619,"19, avenue Thibaut Rossi, 36220 Grenier-sur-Bonneau",Standard,True
CUST_13939,Frédérique,Marie,zrodrigues@example.org,,1994-07-17,2024-10-06,France,David,29421,"15, rue Goncalves, 65871 LaineVille",Basic,True
CUST_13940,Richard,Jackson,jessicagomez@example.org,949-891-4147x2915,1986-10-18,2025-11-15,United Kingdom,Port Dianashire,89235,"297 Michael Crest, East Randyton, PA 37214",Standard,True
CUST_13941,Jacobo,Salmerón,bmelendez@example.org,+34824 691 977,2004-12-23,2023-10-05,Spain,Zamora,17601,"Vial de Dalila Arce 6 Piso 7 , Cáceres, 27044",Basic,True
CUST_13942,Adrienne,Guibert,wpineau@example.net,03 39 30 59 34,1982-01-08,2023-12-25,France,Chrétien-la-Forêt,41320,"rue Blanchard, 63172 Pereiranec",Basic,True
CUST_13943,Danielle,Deschamps,louise95@example.org,+33 (0)6 32 99 53 62,1958-03-22,2023-08-19,France,Vallée,39118,"40, boulevard Grondin, 59354 Renarddan",Standard,False
CUST_13944,Gabriele,Meister,,+49(0)4665 58316,1945-04-07,2023-01-14,Germany,Marienberg,61507,"Mona-Höfig-Weg 686, 68764 Gadebusch",Basic,True
CUST_13945,Alfred,Arnaud,dianesimon@example.org,+33 6 33 34 74 51,1992-01-08,2023-08-29,France,Hernandez,90646,"1, avenue Pierre Pereira, 58967 Monniernec",Standard,False
CUST_13946,Thomas,Fouquet,obertin@example.com,06 75 04 23 71,2007-11-14,2025-06-16,France,Gilles,05659,"51, avenue de Guyot, 25808 Sainte Alix-les-Bains",Premium,True
CUST_13947,Sabine,Gilles,david72@example.net,,1981-10-13,2025-01-23,France,Wagner,20786,"40, boulevard de Munoz, 39557 Deschamps-sur-Peron",Basic,False
CUST_13948,Anna,Bohlander,zdenkamangold@example.net,0812450097,1970-04-08,2024-03-14,Switzerland,Witzenhausen,80686,"Rosemannplatz 8/6, 82549 Wolmirstedt",Premium,False
CUST_13949,Renato,Pujadas,ambarbalaguer@example.com,+34 703 52 02 88,1960-08-10,2024-09-16,Spain,Pontevedra,29591,"Glorieta de Maxi Zamora 538, Toledo, 03288",Standard,False
CUST_13950,Agathe,Bourdon,teixeiraoceane@example.org,0372020746,1991-09-08,2024-07-21,France,Dos Santos,08293,"191, rue Hélène Peltier, 07614 Sainte Pierre",Basic,False
CUST_13951,Andreas,Hornich,scheuermannarnim@example.com,+49(0)4385 53381,1976-06-11,2025-04-07,Germany,Schongau,64914,"Nurten-Dobes-Ring 7239, 59632 Moers",Standard,True
CUST_13952,Étienne,Bigot,etienne43@example.com,+33 (0)3 62 83 28 10,1993-11-12,2025-10-14,France,Perrin-sur-Fleury,52430,"255, chemin Raymond Leroy, 41806 BourgeoisBourg",Standard,False
CUST_13953,Jakob,Biggen,fspeer@example.net,(03234) 436694,1957-10-29,2023-03-24,Germany,Bergzabern,11898,"Inna-Lorch-Platz 452, 67803 Bogen",Basic,True
CUST_13954,Eutropio,Echeverría,cabellojuliana@example.org,+34 977 11 90 53,1969-05-10,2025-03-03,Spain,Cádiz,43445,"Plaza Noemí Franch 447, La Rioja, 03353",Basic,False
CUST_13955,Manon,Bernard,elisabeth44@example.net,03 20 60 27 86,1986-12-26,2024-07-22,France,Thibault-sur-Bernier,63588,"27, rue Guibert, 20710 Bonnetboeuf",Premium,True
CUST_13956,Brenda,Parker,stephanieharvey@example.org,(300)537-4812,1957-03-13,2024-06-05,United States,Lake Kimberly,60392,"914 Kelley Rue, West Kimberly, VA 13636",Standard,False
CUST_13957,Marthe,Ramos,gguillon@example.com,+33 4 87 05 44 62,1958-09-05,2024-10-31,France,Marin,37439,"34, boulevard Bonneau, 46342 Pasquier",Standard,False
CUST_13958,Amando,Maestre,irmarivas@example.net,+34981 80 15 76,1989-04-10,2023-09-28,Spain,Cuenca,21381,"Ronda de Ciriaco Cañellas 43 Puerta 7 , Cádiz, 09580",Basic,False
CUST_13959,Hortense,Alves,camille93@example.com,0581180915,2002-09-08,2024-09-30,France,David,20318,"22, rue de Klein, 26197 Fernandeznec",Standard,False
CUST_13960,Christophe,Chevallier,diane34@example.com,+33 1 60 14 08 96,1982-06-02,2023-08-20,France,Martinsdan,72761,"41, rue Wagner, 04945 Dos Santos",Standard,True
CUST_13961,Clémence,Rivière,perrotsylvie@example.net,+33 (0)4 43 62 54 19,1996-03-13,2025-08-01,France,LefèvreBourg,68109,"rue Margaux Marques, 92674 Guillot-la-Forêt",Basic,True
CUST_13962,Alexandre,Arnaud,andreeperrier@example.com,+33 2 72 07 56 21,1993-07-22,2025-05-16,France,Valentin,05963,"88, chemin Édith Olivier, 87391 Langlois-les-Bains",Standard,True
CUST_13963,Yves,Marchand,ile-goff@example.net,0567202119,2004-05-13,2023-06-30,France,Lebon,92329,"7, avenue Lebreton, 23715 Dos Santos-les-Bains",Standard,True
CUST_13964,Susan,Joseph,danielvaillant@example.org,04 44 26 62 54,1948-01-21,2025-02-27,France,DenisVille,61758,"97, avenue de Pascal, 62908 Saint Pierre",Standard,True
CUST_13965,Honoré,Dupuy,rogerdominique@example.net,0561862574,1962-03-29,2023-03-11,France,Brun,65421,"rue Baudry, 63924 Bonneau",Premium,False
CUST_13966,Jacob,Moss,stevemarks@example.net,001-978-650-3985x5987,1995-02-17,2024-04-10,United States,Tammyside,28938,"4224 Leon Brook Suite 694, Lake Cheyenne, SD 22961",Premium,True
CUST_13967,Gönül,Pergande,birgid99@example.org,+49(0)9486 56771,1975-01-21,2023-11-13,Switzerland,Güstrow,29125,"Lindnerallee 56-38, 40057 Rosenheim",Standard,True
CUST_13968,Aloisia,Röhricht,anamentzel@example.com,+49(0)1615 132486,1997-04-25,2025-03-27,Germany,Grevenbroich,67403,"Scheibeallee 21/28, 52242 Hechingen",Basic,False
CUST_13969,Auguste,Verdier,eric76@example.org,+33 (0)5 24 97 82 95,1998-12-03,2025-01-03,France,Sainte Joséphine,85746,"74, avenue Benard, 41884 Delattre",Standard,True
CUST_13970,Jonathan,Morrison,castillotodd@example.net,347-206-5914,1946-04-27,2023-10-06,United Kingdom,North Kristenchester,67355,"37978 Gibson Locks Apt. 853, Allenmouth, AS 80875",Standard,True
CUST_13971,Kimberly,Stuart,carrillomichael@example.net,650-827-1163x13234,1953-08-15,2025-01-22,United Kingdom,Lewisfort,34616,"471 Steven Summit Apt. 277, Port Matthewborough, VI 78108",Basic,False
CUST_13972,Elena,Zola,ravaglioliirma@example.net,+39 078403598,1946-08-15,2025-10-30,Italy,Arabona,16153,"Via Ida, 75, 16039, Santa Vittoria Di Libiola (GE)",Basic,True
CUST_13973,Elisabet,Mayo,candelariasalgado@example.net,+34954905688,1983-03-24,2023-03-23,Spain,Málaga,11504,"Ronda Calixto Miralles 424, Ceuta, 24716",Basic,True
CUST_13974,Richard,Petit,simone31@example.net,+33 (0)3 53 46 74 27,1999-08-28,2025-02-06,France,Turpin,47229,"64, avenue Emmanuel Rodriguez, 82110 Saint Charlottenec",Basic,True
CUST_13975,Adriana,Piovani,martinatoninelli@example.com,+39 04050306767,1956-11-23,2022-12-30,Italy,Rapallo,92012,"Borgo Piergiorgio, 766 Piano 4, 19020, Fornola (SP)",Premium,True
CUST_13976,Odette,Blanchard,odetteloiseau@example.net,0579254947,2005-02-17,2023-05-12,France,Sainte Chantalboeuf,83488,"222, chemin Thibault Paris, 06774 Gaillard-sur-Mer",Standard,False
CUST_13977,Émilie,Lamy,rbarre@example.com,0484756515,1956-05-17,2023-02-21,France,Sainte Maryse,29190,"81, boulevard Maillet, 30801 Diaz-la-Forêt",Premium,True
CUST_13978,Renée,Coste,mde-sousa@example.com,+33 (0)3 65 77 17 12,2000-04-12,2023-12-19,France,Saint Zacharienec,46528,"chemin de Faure, 58796 Boucher",Premium,False
CUST_13979,Adrien,Carre,lamyjulien@example.com,+33 2 22 69 21 61,1960-01-15,2023-12-04,France,Bousquet-sur-Richard,23764,"avenue de Maurice, 19436 Gros",Premium,True
CUST_13980,Hugues,Huet,rene97@example.com,,1946-10-17,2025-01-14,France,Julien-sur-Fontaine,82922,"boulevard de Lenoir, 74137 Barre-les-Bains",Premium,True
CUST_13981,Lucrezia,Armellini,perozzoludovica@example.com,+39 068908440,1947-11-23,2023-10-15,Italy,Osasio,73035,"Contrada Bernini, 47, 01100, Fastello (VT)",Basic,False
CUST_13982,Marguerite,Guillou,jacques52@example.net,0561065448,1962-11-16,2023-02-26,France,Diaz-sur-Dijoux,18447,"76, chemin Mendès, 87607 Potier",Standard,True
CUST_13983,Kirstin,Schulz,nelly27@example.org,+49(0)4034 959654,1974-10-01,2023-10-25,Germany,Schongau,80580,"Keudelplatz 36, 72574 Meißen",Basic,True
CUST_13984,Roger,Normand,de-sousamaggie@example.org,+33 (0)2 41 34 35 46,2007-07-10,2023-08-04,France,Bouchet-les-Bains,21566,"1, boulevard Verdier, 09344 Henry",Standard,False
CUST_13985,Gabriel,Abascal,yberenguer@example.net,+34922 15 46 82,2004-07-27,2025-05-30,Spain,Baleares,47006,"Cuesta Maricruz Salgado 61 Piso 5 , Girona, 11946",Standard,False
CUST_13986,Marie,Klein,thomas82@example.com,0561901129,1989-10-19,2024-05-10,France,Allard,83810,"49, chemin de Auger, 24414 Hoarau",Basic,False
CUST_13987,Javiera,Barrena,fidel88@example.com,+34973758643,1948-07-11,2023-03-03,Spain,Málaga,37879,"Glorieta de Dorita Ojeda 7 Piso 4 , La Coruña, 34182",Standard,True
CUST_13988,Isabelle,Léger,diasmarcelle@example.com,0387569181,2001-11-12,2023-10-09,France,De OliveiraBourg,51809,"1, rue de Vaillant, 68364 Valentin",Standard,False
CUST_13989,Pauline,Wagner,kle-gall@example.org,+33 (0)1 75 98 91 03,1972-12-11,2024-03-01,France,Noëlboeuf,82366,"37, avenue Guy Mahe, 66632 Gillet-la-Forêt",Standard,False
CUST_13990,Julien,Gaudin,ofischer@example.org,0310125189,1949-12-18,2025-11-01,France,Sainte ÉlodieBourg,37822,"462, boulevard Marchand, 66418 Imbert",Standard,True
